Geneid,SRR6710256,SRR6710257,SRR6710258,SRR6710259,SRR6710260,SRR6710261,SRR6710262,SRR6710263,SRR6710264,SRR6710265,SRR6710266,SRR6710267,SRR6710268,SRR6710269,SRR6710270,SRR6710271,SRR6710272,SRR6710273,SRR6710274,SRR6710275,SRR6710276,SRR6710277,SRR6710278,SRR6710279,SRR6710280,SRR6710281,SRR6710282,SRR6710283,SRR6710284,SRR6710285,SRR6710286,SRR6710287,SRR6710288,SRR6710289,SRR6710290,SRR6710291,SRR6710292,SRR6710293,SRR6710294,SRR6710295,SRR6710296,SRR6710297,SRR6710298,SRR6710299,SRR6710300,SRR6710301
ENSG00000144891.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000163751.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000241627.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163754.15,0,2,0,64,6,0,0,0,79,1502,2132,251,1351,0,0,0,0,79,679,1867,0,2,1314,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,366,0,0,0,0,61,0,0
ENSG00000071794.13,0,0,2,0,1122,0,20,3,1403,561,259,249,28,0,23,0,0,4,0,1285,0,54,0,0,0,0,2630,112,1326,0,0,0,0,108,0,0,0,0,0,0,0,0,1,33,0,3
ENSG00000163755.6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0
ENSG00000047457.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,5,0,0,0,0,0,0,11,5,0,1,0,0,0,0,0,924,25407,6,4,1
ENSG00000169903.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000018408.12,10,8,4,2,0,0,2,6,0,0,0,0,0,0,6,14,30,0,4,0,0,4,0,20,50,0,2,10,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,18,0
ENSG00000252581.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000114744.6,0,0,2,21,0,0,0,0,2,0,0,0,2,0,87,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,5373,0,0
ENSG00000082996.17,0,0,0,44,0,2,0,11,0,4,0,0,106,10,372,887,1495,66,34,27,900,0,0,0,0,304,42,445,0,2,0,0,0,64,352,54,0,4,0,0,0,0,0,0,126,0
ENSG00000070087.11,0,0,0,0,0,2,0,0,0,552,0,0,1172,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224831.3,0,0,38,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243944.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240477.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196428.10,546,804,0,276,0,2,0,1398,0,1868,16,110,1084,664,348,298,550,166,582,1194,768,0,2,148,0,70,0,4,0,4,0,1150,2083,38,2,2901,0,0,0,0,0,0,0,0,0,0
ENSG00000120742.8,1007,1126,8,23,388,4,7,351,535,54,424,104,508,4,820,234,494,332,2984,889,235,48,136,0,12,0,42,66,186,0,812,1427,0,362,0,303,0,1688,788,111,0,0,0,2,0,0
ENSG00000144895.9,76,0,0,2284,59,13,0,36,0,543,959,1963,962,5,2212,469,1012,116,37,0,867,682,150,1142,0,0,21,3959,0,4,0,6112,0,667,0,2,4,0,4,70,0,0,0,72,1,0
ENSG00000198843.10,3217,2143,1403,2199,380,10,5475,1677,2748,7295,2937,53,2443,4435,2644,2469,2922,851,1823,6551,1393,2825,1187,0,177,0,180,192,0,0,64,1384,0,440,0,2,0,5,0,83,0,0,2,1310,4130,0
ENSG00000163645.12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181788.3,18,26,0,0,0,0,0,106,0,6,2,65,2028,108,0,0,0,0,0,28,1914,0,0,0,0,0,0,242,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244265.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239265.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348,0,0,0
ENSG00000260234.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144893.10,19,0,0,942,0,0,0,2,2,0,0,245,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174946.6,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7931,0,0,0,0,0,0,0,0,0,0
ENSG00000174944.6,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2
ENSG00000239570.1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152580.8,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114771.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000152601.15,0,2,4,526,3,2,6,24,96,0,2,18,1960,0,187,4,51,68,208,1776,1121,98,0,114,6,0,4,2,2,5,110,0,0,906,90,6453,0,0,4829,0,1,0,68,240,0,10
ENSG00000201217.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000241810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000181467.3,0,4,910,6,0,2,438,540,2,286,552,2,2,0,2,0,2,570,1188,8,1800,0,136,68,2,0,0,0,0,7856,1738,0,0,0,0,4112,0,0,2,184,0,0,0,0,0,0
ENSG00000238755.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000207323.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000237787.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,394
ENSG00000240068.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000243069.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000114790.10,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174953.11,3,290,5,1301,70,4,0,302,0,249,6067,162,375,277,0,291,536,34,21,508,2203,424,27,2,664,686,1027,1899,0,0,2,276,3,0,556,0,0,2,0,4,0,0,1,158,87,12585
ENSG00000240048.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196549.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239443.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114805.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,79,0,0,0
ENSG00000214919.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0
ENSG00000174928.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,85,0,0,0
ENSG00000169359.11,29,0,0,0,1208,6,0,85,0,99,28,1126,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,1019,2838,0,0,0,0,0,0,0,0,0,2,1812,0,0,0,6,0,283
ENSG00000163655.13,11,1,4,0,0,0,0,0,0,0,0,522,0,0,239,579,0,0,0,2,0,4,0,42,0,0,0,1397,0,0,0,23,0,0,0,457,0,0,366,0,0,0,0,0,0,0
ENSG00000240489.1,0,0,8,0,10,0,4,20,21,3,9,34,0,9,0,18,4,4,0,9,2,3,14,0,6,4,72,4,12,0,0,24,0,10,2,0,0,0,0,4,0,0,0,0,4,0
ENSG00000169282.15,0,0,0,0,0,0,0,587,0,0,870,1483,0,18,0,0,0,3,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
ENSG00000242537.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227709.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000272990.1,0,0,0,128,0,0,0,50,0,0,0,0,0,0,0,0,2,7,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114850.4,1514,1161,1456,2444,2429,52,2681,2611,1186,395,1121,1490,3264,3906,877,2746,350,1216,1200,1314,3940,376,30,4173,8763,378,333,4,6030,0,5009,780,18,1766,854,0,0,19263,46,106,0,0,0,146,3598,0
ENSG00000163659.10,462,2030,683,132,136,2,363,2366,186,888,907,526,4,341,156,1498,420,128,85,2756,12,1089,4,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0
ENSG00000174912.7,0,0,0,0,0,0,51,0,0,0,0,0,0,6,0,0,37,0,0,0,11,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240875.3,0,0,0,584,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000230457.3,0,2,0,0,8,0,8,0,0,0,0,0,0,6,10,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
ENSG00000197980.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74,0
ENSG00000243629.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241544.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163660.9,1240,2253,2371,3129,8609,54,61,4610,11085,2744,1267,4128,2458,359,2951,3589,3279,1317,4587,1120,4671,3667,4,251,14170,0,11551,1574,46,0,6,3969,32737,1845,10713,2296,2,0,2,13,0,0,0,44,1837,8893
ENSG00000243176.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000163661.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12586,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242536.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000168779.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000174891.10,32,267,726,0,0,0,14,339,3,515,765,8,720,223,0,163,0,17,2,259,0,2,4,211,0,15,29,36,0,0,1214,20,3499,3,0,39,0,7,59,1227,2,0,3,1408,999,1
ENSG00000241723.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178053.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168827.12,7,0,0,0,526,2,0,156,0,0,0,238,0,726,0,703,26,108,0,0,0,0,2315,2,0,0,0,181,0,2,0,1948,322,1476,0,0,2,0,0,0,0,0,0,2,0,0
ENSG00000272440.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000118849.7,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000118855.16,0,78,0,121,2,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2295,0,3,10,0,40,8,0,0,0,0,0,0,0,3,0,0,0,0,329,0,0,0,0,0,0
ENSG00000243675.1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214216.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
ENSG00000151967.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168811.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
ENSG00000184100.6,0,0,0,0,0,0,32,0,0,0,0,6,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000180044.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000068885.12,0,0,0,0,2,0,0,0,0,0,0,533,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,1054,2,0,0,0,0,0,0,0,0,0,0
ENSG00000113810.13,0,540,0,772,0,0,0,577,0,48,0,0,0,0,0,6,74,0,0,0,1,4,0,0,6294,0,0,245,1209,0,909,0,0,2,0,0,0,16,0,0,1,0,1,3330,0,0
ENSG00000198987.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213186.5,0,113,0,0,0,0,0,0,0,0,1420,399,0,0,4,2,1532,82,0,10,0,2,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3426,0
ENSG00000186432.6,0,2,0,772,0,16,0,1184,4,134,1509,0,2,0,0,545,0,700,45,5,0,268,344,0,546,0,0,12,2,0,2,74,0,768,0,0,0,2,0,370,2,0,0,0,0,0
ENSG00000238741.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260572.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163590.11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0
ENSG00000169251.10,204,0,2374,58,42,14,775,31,0,669,11,1333,0,8070,0,954,384,7,2571,2476,1453,304,1846,516,2454,0,0,4,0,0,0,1241,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ENSG00000240138.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
